CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SatisfactionScore,Churn
CUST0769,Female,0,Yes,Yes,50,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,882.73,1,No
CUST0770,Male,1,No,Yes,57,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,67.26,3833.81,2,No
CUST0771,Male,0,Yes,No,33,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,55.05,1796.13,2,Yes
CUST0772,Male,1,Yes,No,34,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,75.72,2582.51,2,No
CUST0773,Male,0,No,No,2,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,68.75,147.08,5,No
CUST0774,Female,0,Yes,No,58,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,42.71,2453.74,1,Yes
CUST0775,Female,0,Yes,No,69,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,55.45,3845.41,5,No
CUST0776,Male,0,Yes,No,47,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,38.77,1868.97,5,No
CUST0777,Male,0,No,No,63,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,71.65,4530.65,5,No
CUST0778,Female,0,No,No,18,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,71.44,1282.66,5,No
CUST0779,Female,0,No,No,66,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,81.09,5345.61,4,No
CUST0780,Male,0,No,Yes,72,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Bank transfer,18.25,1309.82,1,No
CUST0781,Male,0,Yes,Yes,4,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Credit card,18.25,57.79,1,No
CUST0782,Male,0,Yes,Yes,66,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer,85.11,5622.31,2,No
CUST0783,Female,0,No,Yes,10,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,54.24,519.63,1,Yes
CUST0784,Female,0,Yes,No,67,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.57,6030.4,5,No
CUST0785,Female,0,Yes,No,68,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,81.96,5577.67,3,No
CUST0786,Male,0,Yes,No,0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,86.34,86.34,1,Yes
CUST0787,Male,0,Yes,No,62,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card,87.03,5384.44,3,No
CUST0788,Female,0,No,No,28,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.71,2402.23,4,No
CUST0789,Female,0,Yes,Yes,11,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,30.31,339.2,2,No
CUST0790,Male,0,No,Yes,40,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card,61.71,2448.6,2,No
CUST0791,Female,0,Yes,Yes,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.91,84.13,2,Yes
CUST0792,Female,0,No,No,36,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,51.53,1890.38,4,No
CUST0793,Male,0,Yes,Yes,44,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Credit card,18.25,816.02,5,No
CUST0794,Female,0,Yes,Yes,47,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,42.98,1992.68,3,No
CUST0795,Male,1,No,No,23,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,65.04,1470.42,1,No
CUST0796,Male,0,No,No,21,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,55.58,1170.22,5,No
CUST0797,Male,0,Yes,Yes,10,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,64.19,614.39,2,Yes
CUST0798,Male,0,Yes,No,57,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card,54.7,3077.87,2,No
CUST0799,Male,0,Yes,No,45,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,79.58,3591.75,5,No
CUST0800,Male,0,Yes,No,28,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,86.67,2433.18,3,Yes
CUST0801,Male,1,Yes,No,34,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,50.6,1729.41,5,No
CUST0802,Female,0,No,Yes,14,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,44.08,622.38,4,No
CUST0803,Male,0,Yes,Yes,59,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Electronic check,18.25,1075.44,2,No
CUST0804,Male,1,Yes,No,41,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,94.03,3841.99,3,No
CUST0805,Female,0,No,No,42,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,89.23,3757.98,1,No
CUST0806,Female,0,No,No,48,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.57,3945.96,2,Yes
CUST0807,Female,0,No,No,63,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,52.09,3271.65,5,No
CUST0808,Male,0,Yes,No,31,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.68,1736.67,3,No
CUST0809,Female,0,Yes,No,63,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,69.01,4324.93,2,No
CUST0810,Male,1,No,No,1,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Mailed check,18.25,0.92,1,Yes
CUST0811,Male,0,Yes,No,23,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Mailed check,18.5,429.55,1,No
CUST0812,Male,0,Yes,Yes,65,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,63.76,4101.61,5,No
CUST0813,Male,0,No,No,37,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,72.23,2681.29,4,No
CUST0814,Female,0,No,Yes,30,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,46.56,1409.68,5,Yes
CUST0815,Female,0,No,Yes,25,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card,60.97,1488.29,3,No
CUST0816,Male,0,Yes,No,28,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,81.13,2252.06,5,No
CUST0817,Male,0,Yes,Yes,66,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,66.27,4375.41,3,No
CUST0818,Male,0,No,Yes,24,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,20.23,482.65,4,No
CUST0819,Female,0,Yes,Yes,47,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,82.96,3909.51,5,No
CUST0820,Male,0,No,No,64,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,1165.18,1,Yes
CUST0821,Male,0,No,No,52,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,102.24,5341.78,3,No
CUST0822,Female,0,No,No,66,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,96.49,6361.92,3,No
CUST0823,Female,0,Yes,Yes,17,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,75.98,1272.0,1,Yes
CUST0824,Male,1,Yes,No,8,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.87,585.69,5,No
CUST0825,Female,0,No,No,37,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,95.95,3564.86,4,No
CUST0826,Female,0,No,No,20,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.44,1489.39,2,Yes
CUST0827,Male,0,No,No,64,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.83,5249.79,5,No
CUST0828,Female,0,Yes,Yes,20,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Mailed check,30.82,628.66,5,Yes
CUST0829,Male,0,Yes,No,26,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,83.31,2125.66,3,No
CUST0830,Female,0,No,No,69,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.63,5954.67,3,No
CUST0831,Male,0,No,No,43,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Credit card,24.16,1018.47,4,No
CUST0832,Male,0,No,No,27,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,54.68,1460.04,4,No
CUST0833,Male,0,Yes,No,44,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,42.05,1841.79,4,No
CUST0834,Female,0,No,No,16,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.2,1287.18,1,Yes
CUST0835,Male,1,No,No,39,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,82.32,3234.45,2,Yes
CUST0836,Female,0,No,No,2,Yes,No,No service,No service,No service,No service,No service,No service,Two year,No,Bank transfer,18.25,30.64,2,No
CUST0837,Male,0,Yes,No,65,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.05,5263.22,4,No
CUST0838,Male,0,Yes,Yes,45,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,79.33,3555.74,3,No
CUST0839,Female,0,No,No,29,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,87.88,2550.3,2,No
CUST0840,Male,0,Yes,No,68,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,48.81,3323.13,5,No
CUST0841,Male,0,Yes,No,8,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,90.53,740.37,1,Yes
CUST0842,Female,1,No,Yes,10,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,33.56,351.57,3,No
CUST0843,Male,0,Yes,No,68,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,58.28,3917.0,1,No
CUST0844,Male,0,No,No,65,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.7,4332.45,5,No
CUST0845,Male,0,Yes,No,30,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,92.38,2799.08,2,No
CUST0846,Male,0,No,No,32,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,54.62,1739.08,1,Yes
CUST0847,Female,0,No,No,38,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.16,2764.86,1,No
CUST0848,Female,0,Yes,Yes,45,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,20.18,901.97,1,No
CUST0849,Male,0,Yes,No,36,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,92.25,3324.5,5,No
CUST0850,Female,1,Yes,Yes,59,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.27,2884.19,3,No
CUST0851,Male,0,Yes,Yes,30,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,57.12,1691.62,3,No
CUST0852,Female,0,No,No,10,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.32,877.71,5,No
CUST0853,Male,0,No,No,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.29,104.93,1,Yes
CUST0854,Male,0,Yes,No,26,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card,70.39,1830.67,1,Yes
CUST0855,Male,0,Yes,No,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,70.34,45.79,4,No
CUST0856,Male,0,Yes,No,20,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,31.71,635.08,2,Yes
CUST0857,Male,0,No,No,57,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,79.44,4553.22,2,No
CUST0858,Male,0,Yes,Yes,4,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,65.6,297.26,3,No
CUST0859,Female,0,No,No,51,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,91.39,4654.56,5,No
CUST0860,Male,0,No,No,44,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,91.45,3990.6,1,No
CUST0861,Female,1,No,No,19,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Electronic check,18.25,363.56,2,No
CUST0862,Male,0,Yes,Yes,60,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,18.25,1089.48,5,No
CUST0863,Female,0,No,No,37,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,67.32,2509.7,5,No
CUST0864,Female,0,Yes,Yes,19,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Electronic check,18.25,352.37,1,No
CUST0865,Female,0,Yes,Yes,24,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,78.11,1856.97,5,No
CUST0866,Male,0,No,No,1,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,23.94,25.1,2,No
CUST0867,Male,1,No,No,31,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,52.6,1656.77,4,Yes
CUST0868,Female,0,Yes,No,25,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,80.66,2013.52,2,Yes
CUST0869,Male,0,Yes,No,69,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.03,2672.37,4,No
CUST0870,Female,0,Yes,No,40,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Mailed check,29.29,1139.83,5,No
CUST0871,Male,0,Yes,No,66,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.98,3481.24,2,No
CUST0872,Female,0,Yes,No,0,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,86.37,86.37,1,Yes
CUST0873,Female,0,Yes,Yes,50,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer,48.48,2440.4,5,No
CUST0874,Male,1,Yes,No,4,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,49.05,173.78,1,Yes
CUST0875,Female,0,No,No,12,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.15,968.88,4,No
CUST0876,Male,0,No,No,18,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Credit card,20.72,346.22,3,No
CUST0877,Female,0,No,No,11,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,86.35,996.48,3,Yes
CUST0878,Female,0,Yes,No,47,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Credit card,21.84,1060.99,4,No
CUST0879,Male,0,No,No,24,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,55.63,1337.94,3,No
CUST0880,Male,0,No,No,56,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card,82.76,4601.61,5,No
CUST0881,Male,0,No,Yes,34,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card,107.53,3654.91,5,Yes
CUST0882,Female,0,No,No,4,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,80.49,314.22,2,No
CUST0883,Male,0,No,No,21,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card,74.89,1547.2,5,No
CUST0884,Female,0,No,No,56,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.45,3167.02,3,No
CUST0885,Female,1,Yes,Yes,46,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,74.76,3422.49,1,No
CUST0886,Male,0,No,No,53,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,91.49,4834.67,2,No
CUST0887,Male,0,No,No,2,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.49,182.91,1,Yes
CUST0888,Female,0,No,No,52,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,57.28,2967.06,3,No
CUST0889,Female,1,No,No,30,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,65.47,2005.66,1,Yes
CUST0890,Male,1,Yes,No,68,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,84.03,5703.33,3,No
CUST0891,Male,0,Yes,No,32,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,80.15,2573.62,5,No
CUST0892,Male,1,No,No,71,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,53.91,3830.52,2,No
CUST0893,Male,0,No,No,49,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,73.47,3607.09,4,No
CUST0894,Male,0,No,Yes,15,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.16,1270.98,3,No
CUST0895,Female,0,Yes,No,38,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,60.79,2327.65,5,No
CUST0896,Female,0,Yes,No,45,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.19,3973.88,1,No
CUST0897,Female,0,No,No,46,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,83.47,3844.12,5,Yes
CUST0898,Female,0,No,Yes,43,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,57.97,2493.88,1,No
CUST0899,Male,0,No,No,8,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,103.78,827.47,1,Yes
CUST0900,Male,0,Yes,Yes,49,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,94.63,4618.63,1,Yes
CUST0901,Male,0,No,Yes,59,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,68.18,4021.4,1,No
CUST0902,Female,0,Yes,No,14,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,93.82,1318.31,2,No
CUST0903,Female,0,No,No,35,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,59.4,2087.04,1,Yes
CUST0904,Male,0,Yes,No,62,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,74.12,4599.05,2,No
CUST0905,Male,0,Yes,No,68,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card,83.11,5646.82,4,No
CUST0906,Female,1,No,Yes,40,No,No,No service,No service,No service,No service,No service,No service,Month-to-month,Yes,Bank transfer,36.4,1454.86,2,No
CUST0907,Female,0,No,No,23,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Credit card,18.25,408.68,1,Yes
CUST0908,Male,0,Yes,No,48,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,88.08,4234.1,4,No
CUST0909,Male,0,No,Yes,17,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,83.84,1420.86,5,No
CUST0910,Female,0,Yes,No,6,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,60.32,365.53,2,No
CUST0911,Male,0,Yes,No,3,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,71.16,233.5,5,No
CUST0912,Male,0,Yes,No,68,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,77.44,5251.73,4,No
CUST0913,Male,1,Yes,No,59,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.66,3000.87,2,No
CUST0914,Female,0,No,No,54,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,83.76,4523.7,1,Yes
CUST0915,Female,1,Yes,No,15,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card,63.37,990.97,2,No
CUST0916,Female,1,No,No,28,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Credit card,21.18,588.71,1,No
CUST0917,Female,0,No,Yes,22,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,52.52,1169.34,3,Yes
CUST0918,Female,1,Yes,No,13,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Electronic check,26.72,347.67,2,No
CUST0919,Female,0,No,No,48,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Mailed check,21.44,1001.35,2,No
CUST0920,Female,0,Yes,No,32,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.62,2953.43,5,No
CUST0921,Male,0,No,No,24,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,70.82,1717.29,5,No
CUST0922,Male,1,Yes,No,20,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,92.95,1850.35,4,No
CUST0923,Male,1,Yes,No,16,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.19,1414.63,1,Yes
CUST0924,Male,0,Yes,Yes,22,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,56.61,1244.79,5,No
CUST0925,Male,0,Yes,No,56,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,44.93,2494.23,4,No
CUST0926,Male,0,Yes,No,57,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,74.67,4258.83,1,No
CUST0927,Male,0,No,Yes,13,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.82,1198.68,1,No
CUST0928,Female,0,No,No,19,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,99.01,1896.58,1,No
CUST0929,Female,0,No,No,29,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.57,1526.26,3,No
CUST0930,Male,0,No,No,18,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.74,1334.09,1,Yes
CUST0931,Male,0,Yes,Yes,52,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,46.55,2417.74,4,No
CUST0932,Female,1,Yes,Yes,55,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card,41.25,2247.86,1,No
CUST0933,Male,0,Yes,No,22,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,63.57,1384.86,1,No
CUST0934,Male,0,Yes,Yes,61,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card,44.16,2675.22,4,No
CUST0935,Female,0,No,No,32,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,43.97,1380.91,2,No
CUST0936,Male,1,No,No,17,Yes,No,No service,No service,No service,No service,No service,No service,Month-to-month,No,Bank transfer,28.83,517.43,1,No
CUST0937,Female,1,Yes,Yes,72,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.12,4718.8,4,No
CUST0938,Male,0,Yes,Yes,32,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,93.48,3018.76,5,No
CUST0939,Female,0,No,No,31,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,41.2,1302.12,4,No
CUST0940,Female,0,No,No,60,Yes,No,No service,No service,No service,No service,No service,No service,One year,No,Electronic check,18.25,1105.0,3,Yes
CUST0941,Female,0,Yes,No,53,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,68.5,3608.21,5,No
CUST0942,Male,0,No,No,16,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.16,626.92,2,Yes
CUST0943,Female,0,No,No,18,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer,79.61,1422.01,2,Yes
CUST0944,Male,0,Yes,No,69,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,56.26,3894.44,4,No
CUST0945,Male,0,Yes,No,33,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,92.74,3060.48,4,No
CUST0946,Male,0,No,No,24,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,56.36,1331.77,1,Yes
CUST0947,Male,0,No,No,67,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Bank transfer,30.88,2091.92,1,Yes
CUST0948,Female,0,No,No,10,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,77.91,812.79,3,Yes
CUST0949,Female,1,Yes,Yes,15,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,49.03,730.92,1,No
CUST0950,Male,0,Yes,No,60,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,75.68,4542.99,4,No
CUST0951,Male,1,No,Yes,6,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,91.54,519.06,4,Yes
CUST0952,Female,0,No,Yes,15,Yes,No,No service,No service,No service,No service,No service,No service,Two year,Yes,Bank transfer,18.25,265.46,1,No
CUST0953,Male,0,Yes,No,15,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,78.79,1192.06,3,Yes
CUST0954,Female,0,No,No,39,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,83.82,3276.08,4,No
CUST0955,Male,0,No,No,11,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.79,592.54,3,Yes
CUST0956,Male,0,No,No,34,Yes,No,No service,No service,No service,No service,No service,No service,One year,Yes,Bank transfer,21.94,740.48,4,No
CUST0957,Female,0,No,No,20,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,54.9,1089.06,3,Yes
CUST0958,Male,0,No,Yes,49,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.62,2964.81,3,No
CUST0959,Female,0,Yes,No,42,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,70.64,2975.34,3,No
